Run 1 EIT:
"[1, 61.07585787773132, 10.0, 0.00011992454528808594, 61.075299978256226, True]"
"[2, 110.73610424995422, 73.11, 0.4966597557067871, 49.16327357292175, True]"
"[3, 181.33687615394592, 73.11, 0.5642423629760742, 70.03621172904968, False]"
"[4, 221.05305171012878, 70.47, 0.5622167587280273, 39.15367817878723, False]"
"[5, 271.6608262062073, 72.48, 0.559847354888916, 50.047592878341675, False]"
"[6, 324.403244972229, 73.51, 0.5685043334960938, 52.173609018325806, True]"
"[7, 485.493718624115, 51.58, 0.5692465305328369, 160.52092051506042, False]"
"[8, 570.4744310379028, 10.0, 0.5649509429931641, 84.41543769836426, False]"
"[9, 629.4562020301819, 60.41, 0.5710511207580566, 58.410412311553955, False]"
"[10, 666.1064298152924, 10.0, 0.5572876930236816, 36.09264302253723, False]"
"[11, 725.6322832107544, 49.11, 1.3570802211761475, 58.16846585273743, False]"
"[12, 783.5381636619568, 63.15, 1.3386633396148682, 56.56692337989807, False]"
"[13, 824.2727427482605, 71.66, 1.3630058765411377, 39.37125110626221, False]"
"[14, 873.8757569789886, 73.29, 1.371518611907959, 48.23119783401489, False]"
"[15, 927.4348304271698, 71.33, 1.3610155582427979, 52.19773745536804, False]"
"[16, 995.6137363910675, 10.0, 1.3651585578918457, 66.8134434223175, False]"
"[17, 1036.8259360790253, 71.69, 1.3676705360412598, 39.84423851966858, False]"
"[18, 1088.1322424411774, 73.56, 1.347313404083252, 49.95868921279907, True]"
"[19, 1139.901826620102, 10.0, 1.3678333759307861, 50.401429176330566, False]"
"[20, 1190.0725314617157, 72.78, 1.3611383438110352, 48.80927538871765, False]"
"[21, 1241.4725296497345, 73.81, 1.3598625659942627, 50.03982973098755, True]"
"[22, 1292.2368896007538, 73.88, 1.3518304824829102, 49.41220426559448, True]"
"[23, 1334.9373185634613, 72.19, 1.3487706184387207, 41.35135626792908, False]"
"[24, 1384.0369386672974, 74.2, 1.3578011989593506, 47.74148511886597, True]"
"[25, 1435.5572402477264, 73.55, 1.3721344470977783, 50.1478271484375, False]"
"[26, 1471.8710434436798, 73.76, 1.3556246757507324, 34.95787167549133, False]"
"[27, 1499.8178493976593, 66.12, 0.5640742778778076, 27.382402896881104, False]"
"[28, 1552.3130195140839, 73.28, 0.5546221733093262, 51.94022870063782, False]"
"[29, 1578.3590087890625, 69.75, 0.5301342010498047, 25.515544652938843, False]"
"[30, 1618.1026084423065, 70.6, 0.5384519100189209, 39.20484256744385, False]"
"[31, 1646.5236613750458, 67.58, 0.5406582355499268, 27.880081176757812, False]"
"[32, 1677.034470796585, 69.43, 0.5481419563293457, 29.9623441696167, False]"
"[33, 1723.3742542266846, 72.89, 0.5345959663391113, 45.804866790771484, False]"
"[34, 1749.5341348648071, 10.0, 0.541154146194458, 25.6183979511261, False]"
"[35, 1801.5376603603363, 74.85, 0.5324151515960693, 51.47079038619995, True]"
Run 1 EI:
"[1, 41.56083798408508, 36.47, 9.131431579589844e-05, 41.56045842170715, True]"
"[2, 58.81662344932556, 62.45, 0.041078805923461914, 17.21442151069641, True]"
"[3, 76.92123246192932, 60.61, 0.1718442440032959, 17.932479858398438, False]"
"[4, 96.46826791763306, 58.92, 0.41730427742004395, 19.129445552825928, False]"
